grid_id,lat,lon,avg_severity,total_loss,total_casualties,event_count,risk_score,cluster,risk_label
51.0_133.0,51.0,133.0,6.456666666666667,32413661.740000002,825,6,9.334796621376634,2,Very High Risk
51.0_141.0,51.0,141.0,5.59,35262500.39,1055,8,9.198894699126795,0,High Risk
51.0_167.0,51.0,167.0,5.956666666666667,35205852.68,926,6,9.244193961916187,0,High Risk
51.0_169.0,51.0,169.0,7.145,37244726.230000004,588,4,9.447877928908312,1,Extreme Danger Zone
51.0_25.0,51.0,25.0,6.7325,23028546.45,604,4,9.187935887971015,2,Very High Risk
51.0_27.0,51.0,27.0,4.958,53752847.23,965,10,9.1291108417117,0,High Risk
51.0_29.0,51.0,29.0,7.4075,33711297.6,900,4,9.62424845127446,1,Extreme Danger Zone
51.0_47.0,51.0,47.0,6.003333333333333,29767000.85,639,6,9.096704773053714,0,High Risk
51.0_55.0,51.0,55.0,7.38,18895976.35,407,3,9.18234747405889,2,Very High Risk
51.0_65.0,51.0,65.0,6.068,39404976.57,482,5,9.100401753184363,0,High Risk
51.0_75.0,51.0,75.0,4.811999999999999,47902326.99,1193,10,9.1143112141388,0,High Risk
51.0_89.0,51.0,89.0,6.6000000000000005,41083901.74,733,6,9.413481806065908,2,Very High Risk
51.0_97.0,51.0,97.0,5.4075,38687553.06,820,8,9.096437942296953,0,High Risk
53.0_-1.0,53.0,-1.0,7.035,33774791.49,528,4,9.353307910170376,2,Very High Risk
53.0_-11.0,53.0,-11.0,5.2727272727272725,62846336.96,1113,11,9.321883540429509,0,High Risk
53.0_-121.0,53.0,-121.0,6.071,70669748.84,1165,10,9.601548289201292,1,Extreme Danger Zone
53.0_-143.0,53.0,-143.0,6.33,42680921.480000004,393,4,9.123627843443264,2,Very High Risk
53.0_-159.0,53.0,-159.0,6.042857142857143,35454645.23,732,7,9.215074467592173,0,High Risk
53.0_-165.0,53.0,-165.0,7.0275,36218273.22,502,4,9.356893150911764,2,Very High Risk
53.0_-53.0,53.0,-53.0,6.055,34910292.94,711,6,9.192002078023949,0,High Risk
53.0_-83.0,53.0,-83.0,5.31375,47193043.269999996,941,8,9.169176161867078,0,High Risk
53.0_109.0,53.0,109.0,6.645,28230974.630000003,634,4,9.237310398813717,2,Very High Risk
53.0_111.0,53.0,111.0,6.952,45294232.27,472,5,9.40111164791043,2,Very High Risk
53.0_131.0,53.0,131.0,8.97,12827050.73,237,1,9.3121159947094,1,Extreme Danger Zone
53.0_135.0,53.0,135.0,5.428333333333334,68395615.63,1049,12,9.384204357546393,0,High Risk
53.0_143.0,53.0,143.0,5.222222222222222,52599716.68,942,9,9.185111453874056,0,High Risk
53.0_15.0,53.0,15.0,5.083333333333333,49227567.74,1087,9,9.166476746956512,0,High Risk
53.0_31.0,53.0,31.0,5.183999999999999,43867120.92,1223,10,9.206956066076227,0,High Risk
53.0_45.0,53.0,45.0,5.932857142857143,29633386.87,934,7,9.201288931470767,0,High Risk
53.0_5.0,53.0,5.0,6.421666666666667,47205383.59,629,6,9.355812518024925,2,Very High Risk
53.0_59.0,53.0,59.0,7.217499999999999,37527361.39,435,4,9.381660730827763,2,Very High Risk
53.0_69.0,53.0,69.0,6.165,39202788.370000005,1056,8,9.403456991382818,2,Very High Risk
53.0_81.0,53.0,81.0,6.622,34360424.99,807,5,9.379869380334076,2,Very High Risk
53.0_97.0,53.0,97.0,7.013333333333333,27755989.41,876,6,9.473231786264376,1,Extreme Danger Zone
55.0_-107.0,55.0,-107.0,6.664,28647849.26,853,5,9.354531994185821,2,Very High Risk
55.0_-11.0,55.0,-11.0,7.3675,27678943.04,711,4,9.48247192640964,1,Extreme Danger Zone
55.0_-119.0,55.0,-119.0,5.416363636363636,46661287.67,967,11,9.233497014814501,0,High Risk
55.0_-121.0,55.0,-121.0,6.18875,55990351.7,1344,8,9.589799233537725,1,Extreme Danger Zone
55.0_-13.0,55.0,-13.0,5.169090909090909,67675654.23,849,11,9.231859965179593,0,High Risk
55.0_-139.0,55.0,-139.0,5.8428571428571425,38847119.75,697,7,9.167810383872554,0,High Risk
55.0_-141.0,55.0,-141.0,6.095714285714286,39415576.77,617,7,9.211506478419938,2,Very High Risk
55.0_-15.0,55.0,-15.0,6.156000000000001,32032953.65,703,5,9.17769218286896,2,Very High Risk
55.0_-155.0,55.0,-155.0,6.292,33170597.46,734,5,9.241889432576844,2,Very High Risk
55.0_-3.0,55.0,-3.0,5.832,31584003.54,810,5,9.118704772645131,0,High Risk
55.0_-39.0,55.0,-39.0,5.511428571428572,38541397.51,827,7,9.117249724169982,0,High Risk
55.0_-41.0,55.0,-41.0,5.87,50859913.89,746,7,9.277139403069715,0,High Risk
55.0_-47.0,55.0,-47.0,5.735,68853979.03,1184,10,9.497788519969705,1,Extreme Danger Zone
55.0_-51.0,55.0,-51.0,5.63875,43359385.51,680,8,9.143926279450763,0,High Risk
55.0_-59.0,55.0,-59.0,7.4350000000000005,13130731.74,457,2,9.095561799482587,2,Very High Risk
55.0_-61.0,55.0,-61.0,6.362,28470480.03,686,5,9.196789741132228,2,Very High Risk
55.0_-65.0,55.0,-65.0,6.142222222222222,42106298.75,990,9,9.409251913832632,2,Very High Risk
55.0_-77.0,55.0,-77.0,5.851428571428571,54325671.51,736,7,9.2873013322774,0,High Risk
55.0_-95.0,55.0,-95.0,5.642857142857143,42453121.51,656,7,9.116279810183915,0,High Risk
55.0_1.0,55.0,1.0,7.585000000000001,17942757.57,438,2,9.221520203554695,2,Very High Risk
55.0_163.0,55.0,163.0,6.744,43598237.35,845,5,9.50168994561061,1,Extreme Danger Zone
55.0_33.0,55.0,33.0,6.6579999999999995,32589559.61,715,5,9.33853076752089,2,Very High Risk
55.0_37.0,55.0,37.0,6.92,43094240.31,580,5,9.438271154133401,1,Extreme Danger Zone
55.0_39.0,55.0,39.0,6.688,29990236.38,711,5,9.32091406014609,2,Very High Risk
55.0_45.0,55.0,45.0,6.99,27757704.92,356,4,9.162971740902874,2,Very High Risk
55.0_49.0,55.0,49.0,5.496666666666666,54094414.03,1053,9,9.309235279317326,0,High Risk
55.0_63.0,55.0,63.0,6.078333333333333,37682000.28,478,6,9.103009129765374,0,High Risk
55.0_69.0,55.0,69.0,6.7475000000000005,31425113.43,681,4,9.321638074737136,2,Very High Risk
55.0_7.0,55.0,7.0,5.768571428571429,34481608.96,1170,7,9.264980600392258,0,High Risk
55.0_77.0,55.0,77.0,5.118,54641725.17,884,10,9.155758330107878,0,High Risk
55.0_79.0,55.0,79.0,5.1425,42490720.800000004,1047,8,9.118303007039874,0,High Risk
55.0_81.0,55.0,81.0,5.546250000000001,45143072.41,861,8,9.198978262896404,0,High Risk
55.0_99.0,55.0,99.0,6.1066666666666665,35441401.99,834,6,9.259837913562247,2,Very High Risk
57.0_-1.0,57.0,-1.0,6.205000000000001,31352019.240000002,906,6,9.277370529270348,2,Very High Risk
57.0_-105.0,57.0,-105.0,5.75,50734502.06,873,7,9.287503298113988,0,High Risk
57.0_-111.0,57.0,-111.0,5.28125,43124516.629999995,1130,8,9.18723537492704,0,High Risk
57.0_-113.0,57.0,-113.0,6.9475,16882027.39,586,4,9.150229298750991,2,Very High Risk
57.0_-129.0,57.0,-129.0,6.6816666666666675,28160553.98,762,6,9.33629826343782,2,Very High Risk
57.0_-141.0,57.0,-141.0,6.0609090909090915,80681422.22,1156,11,9.644644783770254,1,Extreme Danger Zone
57.0_-143.0,57.0,-143.0,5.83875,37558721.04,959,8,9.26385229924159,0,High Risk
57.0_-147.0,57.0,-147.0,6.906666666666666,27986794.46,521,3,9.232102722334176,2,Very High Risk
57.0_-15.0,57.0,-15.0,5.864999999999999,34821361.74,716,6,9.13633625555788,0,High Risk
57.0_-159.0,57.0,-159.0,7.06,30597330.150000002,973,6,9.5479414097379,1,Extreme Danger Zone
57.0_-165.0,57.0,-165.0,6.048,29729826.270000003,677,5,9.111618548805263,0,High Risk
57.0_-45.0,57.0,-45.0,5.454166666666667,66150631.45,1286,12,9.44299920082282,0,High Risk
57.0_-47.0,57.0,-47.0,5.6425,44990426.13,1138,8,9.310432335165723,0,High Risk
57.0_-49.0,57.0,-49.0,4.738333333333333,57533735.269999996,1262,12,9.180733087887846,0,High Risk
57.0_-57.0,57.0,-57.0,5.5600000000000005,45893162.5,961,8,9.240974809108081,0,High Risk
57.0_-63.0,57.0,-63.0,6.086,36021552.95,827,5,9.240568304665956,2,Very High Risk
57.0_-95.0,57.0,-95.0,5.33625,51950984.58,1263,8,9.292951804255596,0,High Risk
57.0_109.0,57.0,109.0,7.755,18463501.43,470,2,9.302210607015217,2,Very High Risk
57.0_111.0,57.0,111.0,5.86125,45725263.05,1019,8,9.347813287706565,0,High Risk
57.0_119.0,57.0,119.0,5.607,70322700.22,1065,10,9.433971675854712,0,High Risk
57.0_123.0,57.0,123.0,6.592499999999999,20524044.98,592,4,9.105384430346382,2,Very High Risk
57.0_125.0,57.0,125.0,5.951666666666667,46832341.03,665,6,9.229103293435669,0,High Risk
57.0_145.0,57.0,145.0,6.1433333333333335,55459456.35,591,6,9.301991849443128,2,Very High Risk
57.0_15.0,57.0,15.0,5.9157142857142855,43838067.2,768,7,9.254989671189602,0,High Risk
57.0_151.0,57.0,151.0,5.996666666666666,38957086.82,653,6,9.18191460614216,0,High Risk
57.0_157.0,57.0,157.0,5.301428571428572,38978848.2,1119,7,9.148256833515994,0,High Risk
57.0_159.0,57.0,159.0,6.3500000000000005,34916196.47,716,6,9.282652184203846,2,Very High Risk
57.0_27.0,57.0,27.0,6.632,37553113.24,627,5,9.333918057429567,2,Very High Risk
57.0_37.0,57.0,37.0,5.607142857142857,39983987.72,911,7,9.185975903316335,0,High Risk
57.0_61.0,57.0,61.0,5.5200000000000005,61658480.37,901,10,9.318310288605806,0,High Risk
57.0_65.0,57.0,65.0,6.1899999999999995,33219376.98,538,5,9.118683799508993,0,High Risk
57.0_67.0,57.0,67.0,5.23125,51273882.99,1051,8,9.202439604672362,0,High Risk
57.0_77.0,57.0,77.0,6.628,35999461.78,602,5,9.30785547800034,2,Very High Risk
57.0_9.0,57.0,9.0,5.366666666666666,44617815.88,871,9,9.155588482122033,0,High Risk
57.0_99.0,57.0,99.0,5.577,62765529.4,938,10,9.352809151572814,0,High Risk
59.0_-11.0,59.0,-11.0,6.428,35305612.98,836,5,9.340388931725414,2,Very High Risk
59.0_-111.0,59.0,-111.0,6.078333333333333,38160455.1,811,6,9.265134223987738,2,Very High Risk
59.0_-115.0,59.0,-115.0,5.43875,40729006.269999996,846,8,9.130592997897061,0,High Risk
59.0_-117.0,59.0,-117.0,5.443333333333333,53777204.31,886,9,9.239720076660092,0,High Risk
59.0_-137.0,59.0,-137.0,6.253333333333333,42509880.72,749,6,9.326187112242728,2,Very High Risk
59.0_-169.0,59.0,-169.0,5.67,43157481.97,677,7,9.138798253971578,0,High Risk
59.0_-41.0,59.0,-41.0,5.891666666666667,39572667.44,762,6,9.201363198398136,0,High Risk
59.0_-51.0,59.0,-51.0,8.406666666666666,23059782.41,583,3,9.65767993505244,1,Extreme Danger Zone
59.0_-57.0,59.0,-57.0,5.75,39711183.18,679,7,9.138715020627892,0,High Risk
59.0_-61.0,59.0,-61.0,6.336666666666666,61497472.23,805,6,9.483568131530014,1,Extreme Danger Zone
59.0_-75.0,59.0,-75.0,5.63625,50208088.41,1215,8,9.36110009108302,0,High Risk
59.0_1.0,59.0,1.0,7.093333333333334,37319568.44,497,3,9.360317978289197,2,Very High Risk
59.0_105.0,59.0,105.0,7.676666666666667,29658366.82,408,3,9.407320441971914,1,Extreme Danger Zone
59.0_123.0,59.0,123.0,5.586666666666666,40994649.25,850,6,9.15320029381188,0,High Risk
59.0_127.0,59.0,127.0,5.666666666666667,30654784.98,879,6,9.100057394422851,0,High Risk
59.0_131.0,59.0,131.0,5.7780000000000005,62331026.23,1291,10,9.506764499329465,1,Extreme Danger Zone
59.0_167.0,59.0,167.0,6.022857142857142,38064880.9,887,7,9.287933623961763,2,Very High Risk
59.0_169.0,59.0,169.0,5.34,46192903.65,1262,10,9.278664093560938,0,High Risk
59.0_17.0,59.0,17.0,7.388,44218435.519999996,791,5,9.679340077242054,1,Extreme Danger Zone
59.0_23.0,59.0,23.0,6.494285714285715,30864506.77,1217,7,9.461254742688332,1,Extreme Danger Zone
59.0_25.0,59.0,25.0,5.452222222222222,51467368.82,977,9,9.25851564770628,0,High Risk
59.0_43.0,59.0,43.0,5.271111111111111,39825362.93,1094,9,9.161149100892436,0,High Risk
59.0_47.0,59.0,47.0,6.783333333333333,55963638.85,1045,9,9.703140927515138,1,Extreme Danger Zone
59.0_69.0,59.0,69.0,7.105,14110853.39,627,4,9.163942303409822,2,Very High Risk
59.0_85.0,59.0,85.0,6.214,39642580.43,474,5,9.140994704278901,2,Very High Risk
59.0_9.0,59.0,9.0,6.575,36636206.42,703,6,9.359088796692927,2,Very High Risk
59.0_93.0,59.0,93.0,5.27,48224676.14,788,8,9.10936678054714,0,High Risk
7.0_-105.0,7.0,-105.0,6.423333333333333,57283402.75,751,6,9.467468362648772,1,Extreme Danger Zone
7.0_-107.0,7.0,-107.0,5.532857142857142,52584994.15,800,7,9.206941993257024,0,High Risk
7.0_-109.0,7.0,-109.0,7.198,26707552.9,640,5,9.407621884286959,1,Extreme Danger Zone
7.0_-11.0,7.0,-11.0,6.452,29614087.6,847,5,9.29876836934273,2,Very High Risk
7.0_-145.0,7.0,-145.0,5.816666666666666,39685984.12,766,6,9.181289654420896,0,High Risk
7.0_-155.0,7.0,-155.0,6.5425,35574008.05,693,4,9.302573133290492,2,Very High Risk
7.0_-167.0,7.0,-167.0,5.573,55983285.92,794,10,9.267361288565493,0,High Risk
7.0_-23.0,7.0,-23.0,5.95888888888889,70753148.47,1542,9,9.64278261436718,1,Extreme Danger Zone
7.0_-27.0,7.0,-27.0,6.298571428571429,43772779.31,901,7,9.41725675717453,2,Very High Risk
7.0_-41.0,7.0,-41.0,6.68,25013700.39,620,3,9.182509047183489,2,Very High Risk
7.0_-45.0,7.0,-45.0,6.065714285714286,40793782.120000005,800,7,9.2906287999791,2,Very High Risk
7.0_-75.0,7.0,-75.0,5.9071428571428575,36980601.620000005,695,7,9.171463133298985,0,High Risk
7.0_-89.0,7.0,-89.0,6.572,28591627.45,562,5,9.201347191785683,2,Very High Risk
7.0_115.0,7.0,115.0,6.146,36420960.199999996,640,5,9.185081291201325,2,Very High Risk
7.0_133.0,7.0,133.0,6.374,20780555.560000002,732,5,9.125378155505494,2,Very High Risk
7.0_15.0,7.0,15.0,7.2775,20301319.47,727,4,9.36914305260634,2,Very High Risk
7.0_29.0,7.0,29.0,5.826666666666667,34422231.74,740,6,9.13125516674318,0,High Risk
7.0_35.0,7.0,35.0,7.063333333333333,19602736.240000002,464,3,9.137594588653771,2,Very High Risk
7.0_43.0,7.0,43.0,7.9750000000000005,18116251.1,201,2,9.108537537918236,2,Very High Risk
7.0_63.0,7.0,63.0,6.575714285714286,55188253.73,1031,7,9.61031283728774,1,Extreme Danger Zone
7.0_65.0,7.0,65.0,5.554285714285714,41595068.98,805,7,9.144902653639424,0,High Risk
7.0_95.0,7.0,95.0,5.9025,36179410.36,1013,8,9.288170143389992,0,High Risk
9.0_-1.0,9.0,-1.0,4.897272727272727,58965966.5,1131,11,9.194936164812635,0,High Risk
9.0_-117.0,9.0,-117.0,6.112857142857143,48300564.39,917,7,9.396346661516692,2,Very High Risk
9.0_-127.0,9.0,-127.0,6.021666666666667,38841518.81,585,6,9.155587050971368,0,High Risk
9.0_-139.0,9.0,-139.0,5.17125,47639943.49,983,8,9.142339868025312,0,High Risk
9.0_-145.0,9.0,-145.0,6.5249999999999995,43986396.68,901,6,9.473292671059747,1,Extreme Danger Zone
9.0_-147.0,9.0,-147.0,6.071428571428571,57344139.78,989,7,9.458058577631773,1,Extreme Danger Zone
9.0_-155.0,9.0,-155.0,6.0,45399096.79,982,8,9.376206030881919,2,Very High Risk
9.0_-41.0,9.0,-41.0,6.125,49331504.07,668,6,9.298048277838502,2,Very High Risk
9.0_-47.0,9.0,-47.0,5.835714285714286,42711110.66,778,7,9.22705265481611,0,High Risk
9.0_-63.0,9.0,-63.0,6.175714285714286,42258962.33,1028,7,9.409359372359289,2,Very High Risk
9.0_-97.0,9.0,-97.0,5.921428571428571,39654036.24,677,7,9.188827908819759,0,High Risk
9.0_101.0,9.0,101.0,5.687142857142858,34027570.91,802,7,9.123397933237923,0,High Risk
9.0_117.0,9.0,117.0,5.4075,65910610.74,1633,12,9.499523822701207,0,High Risk
9.0_121.0,9.0,121.0,6.183333333333334,26950453.1,713,6,9.153709115077117,2,Very High Risk
9.0_129.0,9.0,129.0,6.448,47985389.629999995,605,5,9.341562090944507,2,Very High Risk
9.0_139.0,9.0,139.0,6.3342857142857145,37053485.83,686,7,9.296292061145147,2,Very High Risk
9.0_157.0,9.0,157.0,6.608333333333333,34931031.46,1038,6,9.471561064531082,1,Extreme Danger Zone
9.0_159.0,9.0,159.0,6.017142857142857,38481450.5,897,7,9.2928441029848,2,Very High Risk
9.0_25.0,9.0,25.0,6.2725,36877922.89,470,4,9.116088317872242,2,Very High Risk
9.0_39.0,9.0,39.0,6.825,32510076.5,608,4,9.321107474404117,2,Very High Risk
9.0_5.0,9.0,5.0,7.045,26321232.630000003,476,4,9.250464698639032,2,Very High Risk
9.0_59.0,9.0,59.0,5.766666666666667,53296979.47,1033,9,9.380032596600886,0,High Risk
9.0_63.0,9.0,63.0,6.438571428571429,25917105.71,953,7,9.318838823986502,2,Very High Risk
9.0_7.0,9.0,7.0,6.49,33546497.509999998,707,4,9.275209934236473,2,Very High Risk
9.0_85.0,9.0,85.0,6.905,26556296.38,728,6,9.372026374602463,2,Very High Risk
9.0_89.0,9.0,89.0,6.2275,35025796.49,599,4,9.159751313536157,2,Very High Risk
9.0_99.0,9.0,99.0,5.068181818181818,60615322.61,1243,11,9.282788877600911,0,High Risk
